image_group_id,image_id,final_bbox
SSWI000000018209808,SSWI000000018209808B.jpg,"[[0.0532, 0.2918, 0.0942, 0.1337], [0.0988, 0.3465, 0.1125, 0.1337], [0.4119, 0.3693, 0.2827, 0.3739]]"
SSWI000000018209808,SSWI000000018209808C.jpg,"[[0.0593, 0.2933, 0.1125, 0.1915], [0.0897, 0.3389, 0.1064, 0.1489], [0.4134, 0.3313, 0.31, 0.3587]]"
SSWI000000018209808,SSWI000000018209808A.jpg,"[[0.0729, 0.2888, 0.0547, 0.1033], [0.5015, 0.2614, 0.0912, 0.1581], [0.1033, 0.3267, 0.1155, 0.155], [0.3815, 0.4134, 0.2401, 0.31]]"
SSWI000000018921756,SSWI000000018921756B.jpg,"[[0.2366, 0.5813, 0.1188, 0.105]]"
SSWI000000018921756,SSWI000000018921756A.jpg,"[[0.2662, 0.5793, 0.06518, 0.1003]]"
SSWI000000018921756,SSWI000000018921756C.jpg,"[[0.1658, 0.5868, 0.1265, 0.102]]"
SSWI000000016859650,SSWI000000016859650A.jpg,"[[0.8495, 0.535, 0.0456, 0.0426], [0.2736, 0.4894, 0.1824, 0.1945]]"
SSWI000000016859650,SSWI000000016859650B.jpg,"[[0.4483, 0.4605, 0.1185, 0.1246]]"
SSWI000000016859650,SSWI000000016859650C.jpg,[]
SSWI000000017445158,SSWI000000017445158A.jpg,[]
SSWI000000017445158,SSWI000000017445158C.jpg,[]
SSWI000000017445158,SSWI000000017445158B.jpg,"[[0.6276, 0.679, 0.1232, 0.09321]]"
SSWI000000019159647,SSWI000000019159647B.jpg,"[[0.2732, 0.7378, 0.2329, 0.1655]]"
SSWI000000019159647,SSWI000000019159647C.jpg,"[[0.3568, 0.7142, 0.2013, 0.1903]]"
SSWI000000019159647,SSWI000000019159647A.jpg,"[[0.1741, 0.7412, 0.2283, 0.1684]]"
SSWI000000017341209,SSWI000000017341209C.jpg,[]
SSWI000000017341209,SSWI000000017341209B.jpg,[]
SSWI000000017341209,SSWI000000017341209A.jpg,"[[0.4968, 0.5889, 0.1772, 0.2252]]"
SSWI000000016819280,SSWI000000016819280C.jpg,[]
SSWI000000016819280,SSWI000000016819280A.jpg,"[[0.2082, 0.7812, 0.3531, 0.3643]]"
SSWI000000016819280,SSWI000000016819280B.jpg,[]
SSWI000000018771088,SSWI000000018771088C.jpg,"[[0.4087, 0.5344, 0.8173, 0.931]]"
SSWI000000018771088,SSWI000000018771088A.jpg,"[[0.2919, 0.4925, 0.5839, 0.985]]"
SSWI000000018771088,SSWI000000018771088B.jpg,"[[0.3542, 0.5003, 0.7084, 0.9992]]"
SSWI000000017714588,SSWI000000017714588B.jpg,[]
SSWI000000017714588,SSWI000000017714588C.jpg,[]
SSWI000000017714588,SSWI000000017714588A.jpg,"[[0.2714, 0.5296, 0.2307, 0.1664]]"
SSWI000000017583435,SSWI000000017583435C.jpg,"[[0.1565, 0.728, 0.0578, 0.0881]]"
SSWI000000017583435,SSWI000000017583435B.jpg,"[[0.1565, 0.734, 0.0517, 0.0699]]"
SSWI000000017583435,SSWI000000017583435A.jpg,"[[0.1565, 0.6854, 0.0638, 0.1429]]"
SSWI000000019326640,SSWI000000019326640B.jpg,"[[0.3044, 0.8995, 0.3139, 0.1932]]"
SSWI000000019326640,SSWI000000019326640C.jpg,"[[0.2321, 0.8884, 0.2702, 0.2176]]"
SSWI000000019326640,SSWI000000019326640A.jpg,"[[0.5906, 0.9256, 0.3392, 0.1472]]"
SSWI000000019521530,SSWI000000019521530A.jpg,"[[0.4557, 0.8481, 0.7444, 0.2972]]"
SSWI000000019521530,SSWI000000019521530B.jpg,"[[0.1439, 0.8324, 0.2872, 0.3309]]"
SSWI000000019521530,SSWI000000019521530C.jpg,[]
SSWI000000017053542,SSWI000000017053542B.jpg,"[[0.5562, 0.5657, 0.2438, 0.2672], [0.864, 0.575, 0.03599, 0.05279]]"
SSWI000000017053542,SSWI000000017053542A.jpg,"[[0.5534, 0.5635, 0.247, 0.2677], [0.873, 0.5765, 0.04153, 0.05365]]"
SSWI000000017053542,SSWI000000017053542C.jpg,"[[0.5544, 0.5657, 0.2431, 0.2684], [0.8696, 0.5751, 0.0429, 0.0523]]"
SSWI000000019158937,SSWI000000019158937C.jpg,"[[0.2229, 0.6299, 0.2942, 0.1346]]"
SSWI000000019158937,SSWI000000019158937A.jpg,"[[0.1874, 0.629, 0.2994, 0.1337]]"
SSWI000000019158937,SSWI000000019158937B.jpg,"[[0.1941, 0.6291, 0.3099, 0.1369]]"
SSWI000000017531616,SSWI000000017531616C.jpg,"[[0.7735, 0.744, 0.1494, 0.09006]]"
SSWI000000017531616,SSWI000000017531616A.jpg,"[[0.1792, 0.7246, 0.1632, 0.1068]]"
SSWI000000017531616,SSWI000000017531616B.jpg,"[[0.6421, 0.7109, 0.1243, 0.05323]]"
SSWI000000016918229,SSWI000000016918229A.jpg,"[[0.4234, 0.4941, 0.3853, 0.4798]]"
SSWI000000016918229,SSWI000000016918229C.jpg,[]
SSWI000000016918229,SSWI000000016918229B.jpg,[]
SSWI000000019159269,SSWI000000019159269A.jpg,"[[0.4126, 0.6142, 0.275, 0.2033]]"
SSWI000000019159269,SSWI000000019159269B.jpg,"[[0.4558, 0.6019, 0.2689, 0.2444]]"
SSWI000000019159269,SSWI000000019159269C.jpg,"[[0.4577, 0.6044, 0.2758, 0.2456]]"
SSWI000000017165583,SSWI000000017165583A.jpg,"[[0.8551, 0.5065, 0.2864, 0.2574]]"
SSWI000000017165583,SSWI000000017165583C.jpg,"[[0.4979, 0.5811, 0.2877, 0.2702]]"
SSWI000000017165583,SSWI000000017165583B.jpg,"[[0.6174, 0.6042, 0.341, 0.3011]]"
SSWI000000017299369,SSWI000000017299369C.jpg,"[[0.5745, 0.459, 0.1641, 0.1884]]"
SSWI000000017299369,SSWI000000017299369A.jpg,"[[0.4422, 0.4802, 0.1915, 0.1398]]"
SSWI000000017299369,SSWI000000017299369B.jpg,"[[0.576, 0.4544, 0.1672, 0.1915]]"
SSWI000000019326708,SSWI000000019326708B.jpg,"[[0.2793, 0.8931, 0.3647, 0.2075]]"
SSWI000000019326708,SSWI000000019326708C.jpg,"[[0.3871, 0.902, 0.3563, 0.1919]]"
SSWI000000019326708,SSWI000000019326708A.jpg,"[[0.0728, 0.8751, 0.1431, 0.2456]]"
SSWI000000018126816,SSWI000000018126816B.jpg,[]
SSWI000000018126816,SSWI000000018126816A.jpg,[]
SSWI000000018126816,SSWI000000018126816C.jpg,[]
SSWI000000019326586,SSWI000000019326586C.jpg,"[[0.0753, 0.8179, 0.1466, 0.1358]]"
SSWI000000019326586,SSWI000000019326586B.jpg,"[[0.1001, 0.8389, 0.1941, 0.1709]]"
SSWI000000019326586,SSWI000000019326586A.jpg,"[[0.372, 0.9012, 0.2469, 0.1844]]"
SSWI000000018230546,SSWI000000018230546B.jpg,[]
SSWI000000018230546,SSWI000000018230546C.jpg,[]
SSWI000000018230546,SSWI000000018230546A.jpg,[]
SSWI000000018519331,SSWI000000018519331C.jpg,"[[0.3253, 0.6748, 0.3073, 0.1817]]"
SSWI000000018519331,SSWI000000018519331B.jpg,"[[0.3329, 0.6734, 0.3267, 0.1847]]"
SSWI000000018519331,SSWI000000018519331A.jpg,"[[0.501, 0.6435, 0.3288, 0.2071]]"
SSWI000000018649810,SSWI000000018649810C.jpg,"[[0.3419, 0.2599, 0.0821, 0.1489]]"
SSWI000000018649810,SSWI000000018649810B.jpg,"[[0.345, 0.2584, 0.0699, 0.152]]"
SSWI000000018649810,SSWI000000018649810A.jpg,"[[0.4833, 0.6581, 0.1155, 0.0942], [0.3435, 0.2584, 0.0729, 0.152]]"
SSWI000000017587496,SSWI000000017587496B.jpg,"[[0.2725, 0.4639, 0.2174, 0.3248]]"
SSWI000000017587496,SSWI000000017587496A.jpg,"[[0.0983, 0.5529, 0.1965, 0.4467]]"
SSWI000000017587496,SSWI000000017587496C.jpg,"[[0.3615, 0.4686, 0.1706, 0.2508]]"
SSWI000000019157769,SSWI000000019157769C.jpg,"[[0.5289, 0.6307, 0.0486, 0.0456]]"
SSWI000000019157769,SSWI000000019157769A.jpg,"[[0.5289, 0.6307, 0.0486, 0.0456]]"
SSWI000000019157769,SSWI000000019157769B.jpg,"[[0.5289, 0.6307, 0.0486, 0.0456]]"
SSWI000000019306562,SSWI000000019306562C.jpg,"[[0.401, 0.5024, 0.1193, 0.08123]]"
SSWI000000019306562,SSWI000000019306562A.jpg,"[[0.5131, 0.4936, 0.09558, 0.05097]]"
SSWI000000019306562,SSWI000000019306562B.jpg,"[[0.4958, 0.496, 0.09992, 0.05638]]"
SSWI000000017451997,SSWI000000017451997B.jpg,"[[0.5626, 0.591, 0.195, 0.1595]]"
SSWI000000017451997,SSWI000000017451997C.jpg,"[[0.4739, 0.6113, 0.1715, 0.1882]]"
SSWI000000017451997,SSWI000000017451997A.jpg,"[[0.919, 0.5494, 0.1587, 0.1401]]"
SSWI000000019326585,SSWI000000019326585B.jpg,"[[0.3685, 0.8956, 0.2327, 0.2008]]"
SSWI000000019326585,SSWI000000019326585A.jpg,"[[0.4148, 0.8895, 0.2449, 0.2074]]"
SSWI000000019326585,SSWI000000019326585C.jpg,"[[0.2865, 0.8882, 0.238, 0.2126]]"
SSWI000000018313377,SSWI000000018313377B.jpg,"[[0.516, 0.7419, 0.2531, 0.1721]]"
SSWI000000018313377,SSWI000000018313377A.jpg,"[[0.2904, 0.6783, 0.2119, 0.1426]]"
SSWI000000018313377,SSWI000000018313377C.jpg,"[[0.5649, 0.758, 0.2145, 0.1861]]"
SSWI000000016878128,SSWI000000016878128B.jpg,[]
SSWI000000016878128,SSWI000000016878128A.jpg,[]
SSWI000000016878128,SSWI000000016878128C.jpg,[]
SSWI000000019126514,SSWI000000019126514B.jpg,"[[0.0532, 0.8769, 0.1064, 0.2462]]"
SSWI000000019126514,SSWI000000019126514C.jpg,[]
SSWI000000019126514,SSWI000000019126514A.jpg,"[[0.7371, 0.2827, 0.4772, 0.5653], [0.7675, 0.2751, 0.465, 0.538]]"
SSWI000000019158997,SSWI000000019158997C.jpg,[]
SSWI000000019158997,SSWI000000019158997A.jpg,[]
SSWI000000019158997,SSWI000000019158997B.jpg,[]
SSWI000000019326590,SSWI000000019326590A.jpg,"[[0.5691, 0.9225, 0.2333, 0.1429]]"
SSWI000000019326590,SSWI000000019326590C.jpg,"[[0.5535, 0.8949, 0.1998, 0.199]]"
SSWI000000019326590,SSWI000000019326590B.jpg,"[[0.5513, 0.8958, 0.2043, 0.1974]]"
SSWI000000018841769,SSWI000000018841769A.jpg,"[[0.3724, 0.6847, 0.2441, 0.1069]]"
SSWI000000018841769,SSWI000000018841769B.jpg,"[[0.7553, 0.7248, 0.1738, 0.08952]]"
SSWI000000018841769,SSWI000000018841769C.jpg,"[[0.8962, 0.7355, 0.1698, 0.07876]]"
SSWI000000018237158,SSWI000000018237158C.jpg,"[[0.4309, 0.5348, 0.2079, 0.5726]]"
SSWI000000018237158,SSWI000000018237158A.jpg,"[[0.4799, 0.7039, 0.2187, 0.3469]]"
SSWI000000018237158,SSWI000000018237158B.jpg,"[[0.4314, 0.5434, 0.2108, 0.5638]]"
SSWI000000017591861,SSWI000000017591861B.jpg,"[[0.9229, 0.5803, 0.1476, 0.1201]]"
SSWI000000017591861,SSWI000000017591861C.jpg,"[[0.8458, 0.5989, 0.1827, 0.1384]]"
SSWI000000017591861,SSWI000000017591861A.jpg,"[[0.9332, 0.5854, 0.1309, 0.1544]]"
SSWI000000018126858,SSWI000000018126858B.jpg,"[[0.1764, 0.7358, 0.1375, 0.1321]]"
SSWI000000018126858,SSWI000000018126858A.jpg,"[[0.1318, 0.7258, 0.1271, 0.1177]]"
SSWI000000018126858,SSWI000000018126858C.jpg,"[[0.2191, 0.7369, 0.1233, 0.09487]]"
SSWI000000017499683,SSWI000000017499683A.jpg,"[[0.8592, 0.6018, 0.2815, 0.3701]]"
SSWI000000017499683,SSWI000000017499683C.jpg,[]
SSWI000000017499683,SSWI000000017499683B.jpg,[]
SSWI000000018775017,SSWI000000018775017A.jpg,"[[0.4043, 0.5825, 0.07566, 0.06814]]"
SSWI000000018775017,SSWI000000018775017C.jpg,[]
SSWI000000018775017,SSWI000000018775017B.jpg,[]
SSWI000000019326573,SSWI000000019326573B.jpg,"[[0.5677, 0.9466, 0.5828, 0.1047]]"
SSWI000000019326573,SSWI000000019326573A.jpg,[]
SSWI000000019326573,SSWI000000019326573C.jpg,"[[0.3713, 0.9378, 0.6479, 0.1224]]"
SSWI000000018841639,SSWI000000018841639C.jpg,"[[0.8374, 0.7295, 0.1307, 0.0729]]"
SSWI000000018841639,SSWI000000018841639A.jpg,[]
SSWI000000018841639,SSWI000000018841639B.jpg,"[[0.696, 0.7021, 0.1702, 0.079]]"
SSWI000000019326076,SSWI000000019326076C.jpg,"[[0.6057, 0.9201, 0.5358, 0.1583]]"
SSWI000000019326076,SSWI000000019326076B.jpg,"[[0.4454, 0.8966, 0.4918, 0.2065]]"
SSWI000000019326076,SSWI000000019326076A.jpg,"[[0.102, 0.8504, 0.2006, 0.294]]"
SSWI000000018921788,SSWI000000018921788A.jpg,"[[0.2524, 0.7848, 0.4315, 0.3119]]"
SSWI000000018921788,SSWI000000018921788C.jpg,"[[0.4581, 0.7736, 0.3896, 0.2731], [0.8963, 0.6764, 0.2061, 0.2291], [0.0916, 0.6811, 0.1811, 0.1585]]"
SSWI000000018921788,SSWI000000018921788B.jpg,"[[0.2603, 0.8135, 0.417, 0.3232], [0.7986, 0.7065, 0.3949, 0.2743]]"
SSWI000000018771001,SSWI000000018771001A.jpg,"[[0.2094, 0.4656, 0.4143, 0.4996]]"
SSWI000000018771001,SSWI000000018771001C.jpg,[]
SSWI000000018771001,SSWI000000018771001B.jpg,[]
SSWI000000018399215,SSWI000000018399215C.jpg,"[[0.5904, 0.7908, 0.2268, 0.3973]]"
SSWI000000018399215,SSWI000000018399215A.jpg,"[[0.3998, 0.6146, 0.1352, 0.2504]]"
SSWI000000018399215,SSWI000000018399215B.jpg,"[[0.5173, 0.7277, 0.207, 0.3584]]"
SSWI000000018519338,SSWI000000018519338B.jpg,"[[0.6264, 0.7448, 0.3549, 0.2206]]"
SSWI000000018519338,SSWI000000018519338A.jpg,"[[0.6209, 0.7447, 0.3543, 0.2281]]"
SSWI000000018519338,SSWI000000018519338C.jpg,"[[0.592, 0.7461, 0.3161, 0.2163]]"
SSWI000000018720931,SSWI000000018720931A.jpg,"[[0.2744, 0.7991, 0.5447, 0.3923]]"
SSWI000000018720931,SSWI000000018720931C.jpg,[]
SSWI000000018720931,SSWI000000018720931B.jpg,[]
SSWI000000018519337,SSWI000000018519337B.jpg,"[[0.446, 0.7692, 0.3976, 0.2432]]"
SSWI000000018519337,SSWI000000018519337C.jpg,"[[0.5361, 0.7505, 0.3684, 0.2099]]"
SSWI000000018519337,SSWI000000018519337A.jpg,"[[0.1911, 0.7319, 0.2586, 0.242]]"
SSWI000000019307566,SSWI000000019307566A.jpg,"[[0.8323, 0.4188, 0.3335, 0.3303]]"
SSWI000000019307566,SSWI000000019307566B.jpg,"[[0.7841, 0.411, 0.4299, 0.3099]]"
SSWI000000019307566,SSWI000000019307566C.jpg,"[[0.6805, 0.416, 0.4473, 0.3051]]"
SSWI000000019306584,SSWI000000019306584B.jpg,"[[0.8046, 0.4948, 0.07543, 0.05544], [0.7779, 0.4981, 0.1452, 0.05523]]"
SSWI000000019306584,SSWI000000019306584C.jpg,"[[0.808, 0.4941, 0.07799, 0.05757], [0.788, 0.499, 0.1265, 0.06062]]"
SSWI000000019306584,SSWI000000019306584A.jpg,"[[0.799, 0.4961, 0.06668, 0.05651]]"
SSWI000000016874413,SSWI000000016874413B.jpg,[]
SSWI000000016874413,SSWI000000016874413C.jpg,[]
SSWI000000016874413,SSWI000000016874413A.jpg,"[[0.539, 0.5558, 0.1681, 0.1145]]"
SSWI000000019475137,SSWI000000019475137B.jpg,"[[0.6733, 0.7356, 0.1185, 0.1216]]"
SSWI000000019475137,SSWI000000019475137A.jpg,"[[0.7462, 0.7492, 0.155, 0.1064]]"
SSWI000000019475137,SSWI000000019475137C.jpg,"[[0.6246, 0.7401, 0.1489, 0.1003]]"
SSWI000000018625714,SSWI000000018625714A.jpg,"[[0.5031, 0.5592, 0.9402, 0.8607]]"
SSWI000000018625714,SSWI000000018625714B.jpg,"[[0.5051, 0.5066, 0.9897, 0.9419], [0.4716, 0.6594, 0.8835, 0.6757]]"
SSWI000000018625714,SSWI000000018625714C.jpg,[]
SSWI000000019160924,SSWI000000019160924A.jpg,"[[0.2084, 0.8812, 0.1235, 0.1005], [0.1979, 0.8891, 0.157, 0.1351]]"
SSWI000000019160924,SSWI000000019160924B.jpg,[]
SSWI000000019160924,SSWI000000019160924C.jpg,[]
SSWI000000017168800,SSWI000000017168800A.jpg,"[[0.4852, 0.6072, 0.06553, 0.1587]]"
SSWI000000017168800,SSWI000000017168800B.jpg,[]
SSWI000000017168800,SSWI000000017168800C.jpg,[]
SSWI000000018351756,SSWI000000018351756B.jpg,"[[0.0863, 0.6838, 0.1726, 0.3174]]"
SSWI000000018351756,SSWI000000018351756C.jpg,[]
SSWI000000018351756,SSWI000000018351756A.jpg,"[[0.6519, 0.5388, 0.2831, 0.2876]]"
SSWI000000017586108,SSWI000000017586108B.jpg,"[[0.3526, 0.7644, 0.1945, 0.2036], [0.3495, 0.7644, 0.1884, 0.1976]]"
SSWI000000017586108,SSWI000000017586108A.jpg,[]
SSWI000000017586108,SSWI000000017586108C.jpg,"[[0.1945, 0.7249, 0.1216, 0.1246]]"
SSWI000000017969535,SSWI000000017969535A.jpg,"[[0.2591, 0.5128, 0.146, 0.08143]]"
SSWI000000017969535,SSWI000000017969535C.jpg,[]
SSWI000000017969535,SSWI000000017969535B.jpg,"[[0.6555, 0.5637, 0.1272, 0.06476]]"
SSWI000000019306588,SSWI000000019306588A.jpg,"[[0.8877, 0.4811, 0.07717, 0.06868]]"
SSWI000000019306588,SSWI000000019306588C.jpg,"[[0.8959, 0.4785, 0.05796, 0.08923], [0.864, 0.5433, 0.0468, 0.03733]]"
SSWI000000019306588,SSWI000000019306588B.jpg,"[[0.8934, 0.4806, 0.06954, 0.0746], [0.8898, 0.4623, 0.07736, 0.1067]]"
SSWI000000018771074,SSWI000000018771074B.jpg,[]
SSWI000000018771074,SSWI000000018771074C.jpg,[]
SSWI000000018771074,SSWI000000018771074A.jpg,[]
SSWI000000019453268,SSWI000000019453268C.jpg,"[[0.6797, 0.6392, 0.1523, 0.158]]"
SSWI000000019453268,SSWI000000019453268A.jpg,"[[0.9229, 0.6791, 0.1537, 0.1769]]"
SSWI000000019453268,SSWI000000019453268B.jpg,"[[0.7308, 0.6438, 0.1549, 0.1526]]"
SSWI000000017272703,SSWI000000017272703C.jpg,[]
SSWI000000017272703,SSWI000000017272703B.jpg,[]
SSWI000000017272703,SSWI000000017272703A.jpg,"[[0.5456, 0.7021, 0.0942, 0.0729]]"
SSWI000000019046332,SSWI000000019046332A.jpg,[]
SSWI000000019046332,SSWI000000019046332C.jpg,[]
SSWI000000019046332,SSWI000000019046332B.jpg,[]
SSWI000000017908487,SSWI000000017908487C.jpg,[]
SSWI000000017908487,SSWI000000017908487B.jpg,[]
SSWI000000017908487,SSWI000000017908487A.jpg,"[[0.6139, 0.7173, 0.2195, 0.3441]]"
SSWI000000017908753,SSWI000000017908753A.jpg,"[[0.5273, 0.6967, 0.1621, 0.2877]]"
SSWI000000017908753,SSWI000000017908753B.jpg,"[[0.4954, 0.9343, 0.2563, 0.1159]]"
SSWI000000017908753,SSWI000000017908753C.jpg,[]
SSWI000000016955622,SSWI000000016955622A.jpg,"[[0.1488, 0.4684, 0.2976, 0.2662]]"
SSWI000000016955622,SSWI000000016955622C.jpg,"[[0.1195, 0.4605, 0.2386, 0.2916]]"
SSWI000000016955622,SSWI000000016955622B.jpg,"[[0.1179, 0.462, 0.2358, 0.292]]"
SSWI000000019326822,SSWI000000019326822C.jpg,"[[0.3178, 0.8327, 0.07668, 0.1495], [0.3078, 0.8442, 0.05907, 0.119]]"
SSWI000000019326822,SSWI000000019326822B.jpg,"[[0.3193, 0.8646, 0.0836, 0.1236], [0.3375, 0.8684, 0.1245, 0.146]]"
SSWI000000019326822,SSWI000000019326822A.jpg,"[[0.546, 0.8969, 0.2283, 0.1895]]"
SSWI000000019122332,SSWI000000019122332B.jpg,"[[0.4889, 0.2949, 0.5152, 0.4999]]"
SSWI000000019122332,SSWI000000019122332A.jpg,"[[0.1739, 0.3182, 0.3443, 0.4912]]"
SSWI000000019122332,SSWI000000019122332C.jpg,"[[0.6303, 0.2848, 0.4862, 0.4992]]"
SSWI000000017176447,SSWI000000017176447A.jpg,"[[0.5756, 0.5456, 0.8411, 0.9086]]"
SSWI000000017176447,SSWI000000017176447C.jpg,"[[0.4774, 0.5173, 0.9353, 0.9329]]"
SSWI000000017176447,SSWI000000017176447B.jpg,"[[0.5212, 0.4994, 0.9381, 0.9987]]"
SSWI000000019326641,SSWI000000019326641B.jpg,"[[0.1332, 0.8902, 0.1496, 0.2064]]"
SSWI000000019326641,SSWI000000019326641A.jpg,"[[0.2178, 0.9238, 0.1958, 0.1478]]"
SSWI000000019326641,SSWI000000019326641C.jpg,"[[0.1321, 0.896, 0.1521, 0.1948]]"
SSWI000000019521575,SSWI000000019521575A.jpg,"[[0.6897, 0.8829, 0.5561, 0.2298]]"
SSWI000000019521575,SSWI000000019521575B.jpg,[]
SSWI000000019521575,SSWI000000019521575C.jpg,[]
SSWI000000018441892,SSWI000000018441892B.jpg,[]
SSWI000000018441892,SSWI000000018441892C.jpg,[]
SSWI000000018441892,SSWI000000018441892A.jpg,"[[0.5673, 0.7461, 0.345, 0.08718]]"
SSWI000000018264759,SSWI000000018264759A.jpg,"[[0.156, 0.5952, 0.2616, 0.2258]]"
SSWI000000018264759,SSWI000000018264759B.jpg,"[[0.4416, 0.591, 0.2701, 0.2296]]"
SSWI000000018264759,SSWI000000018264759C.jpg,"[[0.5649, 0.5865, 0.2746, 0.2238]]"
SSWI000000017027313,SSWI000000017027313A.jpg,"[[0.2819, 0.7293, 0.08073, 0.2022]]"
SSWI000000017027313,SSWI000000017027313C.jpg,"[[0.4858, 0.7279, 0.2862, 0.2008]]"
SSWI000000017027313,SSWI000000017027313B.jpg,"[[0.3796, 0.734, 0.2296, 0.2042]]"
SSWI000000016760240,SSWI000000016760240C.jpg,[]
SSWI000000016760240,SSWI000000016760240B.jpg,"[[0.1064, 0.383, 0.0547, 0.0973]]"
SSWI000000016760240,SSWI000000016760240A.jpg,"[[0.0562, 0.4468, 0.1125, 0.1581]]"
SSWI000000016747119,SSWI000000016747119B.jpg,"[[0.5623, 0.5638, 0.1033, 0.076]]"
SSWI000000016747119,SSWI000000016747119A.jpg,"[[0.3055, 0.5608, 0.1307, 0.0881]]"
SSWI000000016747119,SSWI000000016747119C.jpg,[]
SSWI000000017866328,SSWI000000017866328C.jpg,"[[0.5084, 0.5493, 0.244, 0.171]]"
SSWI000000017866328,SSWI000000017866328B.jpg,"[[0.1851, 0.5308, 0.2249, 0.1563]]"
SSWI000000017866328,SSWI000000017866328A.jpg,"[[0.3206, 0.5527, 0.2569, 0.2185]]"
SSWI000000016772028,SSWI000000016772028C.jpg,[]
SSWI000000016772028,SSWI000000016772028A.jpg,"[[0.6313, 0.4927, 0.2065, 0.08003]]"
SSWI000000016772028,SSWI000000016772028B.jpg,[]
SSWI000000018519311,SSWI000000018519311C.jpg,"[[0.5168, 0.647, 0.3194, 0.1838]]"
SSWI000000018519311,SSWI000000018519311B.jpg,"[[0.5202, 0.6445, 0.3349, 0.1761]]"
SSWI000000018519311,SSWI000000018519311A.jpg,"[[0.4007, 0.6133, 0.2309, 0.1811]]"
SSWI000000018068426,SSWI000000018068426B.jpg,"[[0.3392, 0.794, 0.2857, 0.4111]]"
SSWI000000018068426,SSWI000000018068426C.jpg,"[[0.3762, 0.7915, 0.3668, 0.4109]]"
SSWI000000018068426,SSWI000000018068426A.jpg,"[[0.3311, 0.8532, 0.3923, 0.2857]]"
SSWI000000017438288,SSWI000000017438288A.jpg,"[[0.9524, 0.6727, 0.09331, 0.09062]]"
SSWI000000017438288,SSWI000000017438288B.jpg,[]
SSWI000000017438288,SSWI000000017438288C.jpg,[]
SSWI000000007936105,SSWI000000007936105C.jpg,[]
SSWI000000007936105,SSWI000000007936105A.jpg,[]
SSWI000000007936105,SSWI000000007936105B.jpg,[]
SSWI000000004248668,SSWI000000004248668A.jpg,"[[0.6018, 0.7052, 0.1824, 0.1216]]"
SSWI000000004248668,SSWI000000004248668B.jpg,"[[0.6049, 0.7021, 0.1763, 0.1155]]"
SSWI000000004248668,SSWI000000004248668C.jpg,"[[0.6033, 0.7052, 0.1793, 0.1277]]"
SSWI000000004316028,SSWI000000004316028C.jpg,"[[0.3222, 0.6155, 0.0851, 0.0699]]"
SSWI000000004316028,SSWI000000004316028A.jpg,"[[0.5198, 0.6155, 0.2006, 0.0821]]"
SSWI000000004316028,SSWI000000004316028B.jpg,[]
SSWI000000002741773,SSWI000000002741773A.jpg,[]
SSWI000000002741773,SSWI000000002741773B.jpg,[]
SSWI000000002741773,SSWI000000002741773C.jpg,[]
SSWI000000007492766,SSWI000000007492766B.jpg,"[[0.8558, 0.7369, 0.05147, 0.1177]]"
SSWI000000007492766,SSWI000000007492766A.jpg,"[[0.5482, 0.9413, 0.2204, 0.1126]]"
SSWI000000007492766,SSWI000000007492766C.jpg,"[[0.8767, 0.6967, 0.03425, 0.08083]]"
SSWI000000005249537,SSWI000000005249537C.jpg,"[[0.1114, 0.9197, 0.2191, 0.1515]]"
SSWI000000005249537,SSWI000000005249537B.jpg,"[[0.2694, 0.8841, 0.2772, 0.2161]]"
SSWI000000005249537,SSWI000000005249537A.jpg,"[[0.4325, 0.8187, 0.1787, 0.1881]]"
SSWI000000006348716,SSWI000000006348716C.jpg,[]
SSWI000000006348716,SSWI000000006348716B.jpg,[]
SSWI000000006348716,SSWI000000006348716A.jpg,"[[0.6277, 0.6915, 0.2766, 0.2158]]"
SSWI000000004277676,SSWI000000004277676B.jpg,"[[0.5775, 0.6155, 0.0486, 0.0699]]"
SSWI000000004277676,SSWI000000004277676A.jpg,"[[0.5851, 0.614, 0.0334, 0.0608]]"
SSWI000000004277676,SSWI000000004277676C.jpg,"[[0.5775, 0.6155, 0.0547, 0.076]]"
SSWI000000006489319,SSWI000000006489319B.jpg,"[[0.6601, 0.6805, 0.6128, 0.5017], [0.9837, 0.6915, 0.02723, 0.07242], [0.5298, 0.6641, 0.1207, 0.0536]]"
SSWI000000006489319,SSWI000000006489319C.jpg,"[[0.6383, 0.6782, 0.5874, 0.511], [0.9537, 0.6718, 0.09185, 0.1494]]"
SSWI000000006489319,SSWI000000006489319A.jpg,"[[0.7563, 0.7056, 0.4756, 0.4549]]"
SSWI000000007495502,SSWI000000007495502B.jpg,"[[0.7289, 0.5779, 0.07592, 0.04286]]"
SSWI000000007495502,SSWI000000007495502A.jpg,[]
SSWI000000007495502,SSWI000000007495502C.jpg,[]
SSWI000000004560363,SSWI000000004560363C.jpg,"[[0.5747, 0.5428, 0.1218, 0.1946]]"
SSWI000000004560363,SSWI000000004560363B.jpg,"[[0.49, 0.568, 0.1576, 0.2228]]"
SSWI000000004560363,SSWI000000004560363A.jpg,"[[0.0968, 0.6986, 0.1905, 0.3041]]"
SSWI000000006776015,SSWI000000006776015A.jpg,"[[0.6125, 0.6854, 0.3739, 0.5258]]"
SSWI000000006776015,SSWI000000006776015C.jpg,"[[0.234, 0.7477, 0.4681, 0.5046]]"
SSWI000000006776015,SSWI000000006776015B.jpg,"[[0.3085, 0.7219, 0.538, 0.5319]]"
