event_id,image_group_id,image_url_1,image_url_2,image_url_3,image_url_1_bbox,image_url_2_bbox,image_url_3_bbox,count,species_name,blank_image,bboxes,event_final_topk_conf,load_date
1743,SSWI000000020365072,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365072A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365072B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365072C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365072A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365072B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365072C.jpg,2,deer,False,"{'A': [['0.4003018318338597,0.7450283711442107,0.21360083119122816,0.26278408247649127', '0.8934659175235088,0.7826704123824563,0.21306816495298253,0.33806816495298253'], ['0.4003018318338597,0.7450283711442107,0.21360083119122816,0.26278408247649127', '0.8934659175235088,0.7826704123824563,0.21306816495298253,0.33806816495298253']], 'B': [['0.9598721675235088,0.7849786636677194,0.08025566495298252,0.3235084974294738', '0.42755681185736844,0.7464488299059651,0.26207387628526313,0.25994316495298253'], ['0.9598721675235088,0.7849786636677194,0.08025566495298252,0.3235084974294738', '0.42755681185736844,0.7464488299059651,0.26207387628526313,0.25994316495298253']], 'C': [['0.9740767087617543,0.8053977293808772,0.05184658247649126,0.28551137628526313', '0.4264914677860527,0.7462712667633334,0.26349431185736844,0.2602982912382456'], ['0.9740767087617543,0.8053977293808772,0.05184658247649126,0.28551137628526313', '0.4264914677860527,0.7462712667633334,0.26349431185736844,0.2602982912382456']]}","{'deer': 0.99, 'bear': 0.26185765862464905, 'elk': 0.030904399851957958}",12/03/2021
1744,SSWI000000020365080,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365080A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365080B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365080C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365080A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365080B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365080C.jpg,1,deer,False,"{'A': [['0.13778408247649127,0.812855103095614,0.27556816495298253,0.37428979380877186']], 'B': [['0.13711824333776457,0.8160511237147369,0.26766688446868153,0.3678977525705262']], 'C': [['0.13760653292154468,0.8162286868573685,0.26633522539515625,0.36754262628526313']]}","{'deer': 0.99, 'coyote': 0.005878639640286565, 'wolf': 0.004999171554421386}",12/03/2021
1745,SSWI000000020365096,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365096A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365096B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365096C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365096A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365096B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365096C.jpg,1,deer,False,"{'A': [['0.4328835090242983,0.701526978095614,0.1747158943338597,0.1424005386677194']], 'B': [['0.5063920412382457,0.7088067886677194,0.13849433504701747,0.1576704123824563']], 'C': [['0.5248579355721054,0.711292603095614,0.14275571133228057,0.16122162885578933']]}","{'deer': 0.9943359371999999, 'coyote': 0.002815468857685725, 'raccoon': 0.0007252990326378495}",12/03/2021
1746,SSWI000000020365103,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365103A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365103B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365103C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365103A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365103B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365103C.jpg,1,deer,False,"{'A': [['0.46697443814263156,0.8041548105721054,0.15482954123824563,0.29794037885578933']], 'B': [['0.49715908247649127,0.7974076430485966,0.1569602525705262,0.28728686857368446']], 'C': [['0.5056817886677194,0.7947442886677194,0.16122158247649127,0.29403408247649127']]}","{'deer': 0.9984375, 'elk': 0.0026164417310307426, 'raccoon': 0.0017633176563928525}",12/03/2021
1747,SSWI000000020365116,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365116A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365116B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365116C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365116A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365116B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365116C.jpg,1,deer,False,"{'A': [['0.5404829355721054,0.8025568118573685,0.31321020619122814,0.31676137628526313']], 'B': [['0.5397727177860526,0.7705965824764912,0.3160511469043859,0.38636367009403494']], 'C': [['0.5404829355721054,0.7713068118573685,0.31534087114421067,0.38352270619122814']]}","{'deer': 0.99, 'bear': 0.0010248020407743752, 'coyote': 0.0008828287051680188}",12/03/2021
1748,SSWI000000020365122,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365122A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365122B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365122C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365122A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365122B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365122C.jpg,1,deer,False,"{'A': [['0.08038884890478071,0.8760653324764912,0.16077769780956142,0.24786933504701747']], 'B': [['0.27254970747649127,0.855823853095614,0.5450994149529825,0.28835229380877186']], 'C': [['0.34756747132739035,0.8526278324764912,0.5704900573452193,0.29474433504701747']]}","{'deer': 0.99, 'foxgray_foxred': 0.0025375992602979145, 'coyote': 0.0019850898146008453}",12/03/2021
1749,SSWI000000020365129,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365129A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365129B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365129C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365129A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365129B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365129C.jpg,1,deer,False,"{'A': [['0.6125709974294737,0.8132102061912282,0.4751419948589476,0.37215908247649127']], 'B': [['0.6122158943338597,0.8121448737147369,0.48863637628526313,0.3757102525705262']], 'C': [['0.6055575315713158,0.8125,0.4877486069514034,0.375']]}","{'deer': 0.99, 'bear': 0.0017533455199251573, 'elk': 0.0006634132781376442}",12/03/2021
1750,SSWI000000020365138,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365138A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365138B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365138C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365138A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365138B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365138C.jpg,3,deer,False,"{'A': [['0.13423294716692985,0.8334516855721054,0.2684658943338597,0.33309662885578933', '0.8520951662382457,0.8625710206191228,0.29012783247649127,0.2748579587617544', '0.6063565193338597,0.8117897474294737,0.2674005386677194,0.36363632990596506'], ['0.13423294716692985,0.8334516855721054,0.2684658943338597,0.33309662885578933', '0.8520951662382457,0.8625710206191228,0.29012783247649127,0.2748579587617544', '0.6063565193338597,0.8117897474294737,0.2674005386677194,0.36363632990596506'], ['0.13423294716692985,0.8334516855721054,0.2684658943338597,0.33309662885578933', '0.8520951662382457,0.8625710206191228,0.29012783247649127,0.2748579587617544', '0.6063565193338597,0.8117897474294737,0.2674005386677194,0.36363632990596506']], 'B': [['0.6022727293808772,0.8137428724294737,0.24857954123824563,0.36115058504701747', '0.14666192654780705,0.8410866456191228,0.2933238530956141,0.3178267087617544', '0.8473011005250879,0.8643465824764912,0.3025567886677194,0.27130683504701747'], ['0.6022727293808772,0.8137428724294737,0.24857954123824563,0.36115058504701747', '0.14666192654780705,0.8410866456191228,0.2933238530956141,0.3178267087617544', '0.8473011005250879,0.8643465824764912,0.3025567886677194,0.27130683504701747'], ['0.6022727293808772,0.8137428724294737,0.24857954123824563,0.36115058504701747', '0.14666192654780705,0.8410866456191228,0.2933238530956141,0.3178267087617544', '0.8473011005250879,0.8643465824764912,0.3025567886677194,0.27130683504701747']], 'C': [['0.6026278324764912,0.8144530786207019,0.24502841752350873,0.3625709974294738', '0.13987037508909825,0.841796875,0.2792080797277685,0.31640625', '0.8439275167633334,0.8643465824764912,0.30930395619122814,0.27130683504701747'], ['0.6026278324764912,0.8144530786207019,0.24502841752350873,0.3625709974294738', '0.13987037508909825,0.841796875,0.2792080797277685,0.31640625', '0.8439275167633334,0.8643465824764912,0.30930395619122814,0.27130683504701747'], ['0.6026278324764912,0.8144530786207019,0.24502841752350873,0.3625709974294738', '0.13987037508909825,0.841796875,0.2792080797277685,0.31640625', '0.8439275167633334,0.8643465824764912,0.30930395619122814,0.27130683504701747']]}","{'deer': 0.99, 'elk': 0.0009108269781184694, 'coyote': 0.0008329929551109672}",12/03/2021
1751,SSWI000000020365139,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365139A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365139B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365139C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365139A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365139B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365139C.jpg,3,deer,False,"{'A': [['0.9573863299059651,0.8380681649529825,0.0852273401880699,0.32386367009403494', '0.6756036868573685,0.8032670412382457,0.2794744613322806,0.3579545876175437', '0.42826701514989046,0.8528053956191228,0.7443181243710967,0.29012787885578933'], ['0.9573863299059651,0.8380681649529825,0.0852273401880699,0.32386367009403494', '0.6756036868573685,0.8032670412382457,0.2794744613322806,0.3579545876175437', '0.42826701514989046,0.8528053956191228,0.7443181243710967,0.29012787885578933'], ['0.9573863299059651,0.8380681649529825,0.0852273401880699,0.32386367009403494', '0.6756036868573685,0.8032670412382457,0.2794744613322806,0.3579545876175437', '0.42826701514989046,0.8528053956191228,0.7443181243710967,0.29012787885578933']], 'B': [['0.06400922873824563,0.8778408943338597,0.12801845747649127,0.24431821133228057', '0.6772016855721054,0.8101917255250879,0.28053979380877186,0.3568892087617544'], ['0.06400922873824563,0.8778408943338597,0.12801845747649127,0.24431821133228057', '0.6772016855721054,0.8101917255250879,0.28053979380877186,0.3568892087617544']], 'C': [['0.6800425799059651,0.8096590824764912,0.2890625,0.35511367009403494']]}","{'deer': 0.99, 'elk': 0.0035880339176704488, 'coyote': 0.0008219383501758178}",12/03/2021
1752,SSWI000000020365143,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365143A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365143B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365143C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365143A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365143B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365143C.jpg,0,blank,True,None,"{'deer': 0.8228408296902975, 'coyote': 0.004910213562349479, 'foxgray_foxred': 0.00433574818695585}",12/03/2021
1753,SSWI000000020365146,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365146A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365146B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365146C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365146A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365146B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365146C.jpg,2,deer,False,"{'A': [['0.0763050415595614,0.7684658711442107,0.1526100831191228,0.2357954123824563', '0.6100852061912282,0.7478693118573685,0.1257102525705262,0.21732954123824563'], ['0.0763050415595614,0.7684658711442107,0.1526100831191228,0.2357954123824563', '0.6100852061912282,0.7478693118573685,0.1257102525705262,0.21732954123824563']], 'B': [['0.076171875,0.7684658943338597,0.15234375,0.23721587114421067', '0.578480103095614,0.7620738299059651,0.11789770619122815,0.25'], ['0.076171875,0.7684658943338597,0.15234375,0.23721587114421067', '0.578480103095614,0.7620738299059651,0.11789770619122815,0.25']], 'C': [['0.07599431765478071,0.7691761005250879,0.15198863530956142,0.23579545876175437', '0.5788352061912282,0.763671851810351,0.109375,0.25674712114421067'], ['0.07599431765478071,0.7691761005250879,0.15198863530956142,0.23579545876175437', '0.5788352061912282,0.763671851810351,0.109375,0.25674712114421067']]}","{'deer': 0.9931640625, 'raccoon': 8.21766055499514e-05, 'elk': 5.997239592640351e-05}",12/03/2021
1754,SSWI000000020365166,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365166A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365166B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365166C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365166A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365166B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365166C.jpg,1,deer,False,"{'A': [['0.5894886237147369,0.6979758543808772,0.20028408247649127,0.13529829123824563']], 'B': [['0.48224431185736844,0.7006391855721054,0.13920454123824563,0.13991479380877184']], 'C': [['0.4360795296434211,0.695667603095614,0.2024147706191228,0.1370738762852631']]}","{'deer': 0.9691406256, 'coyote': 0.008296883509804806, 'foxgray_foxred': 0.00215817301068455}",12/03/2021
1755,SSWI000000020365180,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365180A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365180B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365180C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365180A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365180B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365180C.jpg,1,deer,False,"{'A': [['0.04163707280956141,0.7911931649529825,0.08327414561912282,0.41761367009403494']], 'B': [], 'C': []}","{'deer': 0.7887232800324758, 'wolf': 0.0871639388302962, 'coyote': 0.06460968405008316}",12/03/2021
1756,SSWI000000020365186,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365186A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365186B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365186C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365186A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365186B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365186C.jpg,1,deer,False,"{'A': [['0.052956317333464925,0.7940340592868422,0.10591263466692985,0.4048295412382456']], 'B': [['0.02166193089586623,0.8018465592868422,0.04332386179173246,0.36221587114421067']], 'C': []}","{'deer': 0.8806640628, 'coyote': 0.10472729802131653, 'bear': 0.07396942625443141}",12/03/2021
1757,SSWI000000020365187,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365187A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365187B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365187C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365187A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365187B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365187C.jpg,1,deer,False,"{'A': [['0.4694602177860527,0.7063210206191228,0.1981533943338597,0.1129261237147369']], 'B': [['0.0576171875,0.6843039561912282,0.115234375,0.12997158247649127']], 'C': []}","{'deer': 0.9005859371999999, 'coyote': 0.8185546871999999, 'wolf': 0.016660336405038834}",12/03/2021
1758,SSWI000000020365189,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365189A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365189B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365189C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365189A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365189B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365189C.jpg,1,deer,False,"{'A': ['0.1528,0.7051,0.3041,0.5705'], 'B': ['0.3591,0.7431,0.7182,0.4989'], 'C': ['0.4092,0.7372,0.814,0.5187']}","{'deer': 0.99, 'foxgray_foxred': 0.26584034164746606, 'coyote': 0.12876263509194058}",12/03/2021
1759,SSWI000000020365191,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365191A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365191B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365191C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365191A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365191B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365191C.jpg,1,deer,False,"{'A': [['0.2935014133395395,0.808948853095614,0.4825994207503948,0.38210229380877186']], 'B': [['0.3071732796434211,0.806995728095614,0.39701701804859657,0.38600854380877186']], 'C': [['0.310724426547807,0.806995728095614,0.39133522938087717,0.38600854380877186']]}","{'deer': 0.99, 'bear': 0.011890811535219353, 'foxgray_foxred': 0.011049150489270687}",12/03/2021
1760,SSWI000000020365192,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365192A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365192B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365192C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365192A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365192B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365192C.jpg,1,deer,False,"{'A': [['0.4063387583816667,0.810546875,0.41743606057210536,0.37890625']], 'B': [['0.41548294716692985,0.8149857912382457,0.41619318814263156,0.37002841752350873']], 'C': [['0.4208096443338597,0.8153408943338597,0.4041192886677194,0.3693182113322806']]}","{'deer': 0.99, 'raccoon': 0.0067869698007901515, 'foxgray_foxred': 0.004458497278392315}",12/03/2021
1761,SSWI000000020365193,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365193A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365193B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365193C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365193A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365193B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365193C.jpg,1,deer,False,"{'A': [['0.6287286636677194,0.8077059574764912,0.4016334974294738,0.38458808504701747']], 'B': [['0.6303266855721054,0.8068181649529825,0.39843745362070193,0.38636367009403494']], 'C': [['0.6361860605721054,0.8068181649529825,0.40944604380877186,0.38636367009403494']]}","{'deer': 0.99609375, 'bear': 0.004489583273728689, 'coyote': 0.0035992447131623826}",12/03/2021
1762,SSWI000000020365194,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365194A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365194B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365194C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365194A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365194B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365194C.jpg,1,deer,False,"{'A': [['0.671875,0.8100141855721054,0.5,0.37997162885578933']], 'B': [['0.6887428724294737,0.8096590824764912,0.48615058504701747,0.38068183504701747']], 'C': [['0.7056107448589476,0.8107244149529825,0.5120738299059651,0.37855117009403494']]}","{'deer': 0.99, 'coyote': 0.013686791062355042, 'raccoon': 0.0077429731997350855}",12/03/2021
1763,SSWI000000020365198,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365198A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365198B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365198C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365198A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365198B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365198C.jpg,1,deer,False,"{'A': [['0.09286221327390352,0.8352272706191228,0.18572442654780705,0.3295454587617544']], 'B': [['0.09721235373824563,0.8407314961442107,0.19442470747649127,0.3156959974294738']], 'C': [['0.09907669716692985,0.8380681649529825,0.1981533943338597,0.32244316495298253']]}","{'deer': 0.9369140628, 'foxgray_foxred': 0.03666525396207969, 'coyote': 0.017771261433760326}",12/03/2021
1764,SSWI000000020365207,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365207A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365207B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365207C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365207A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365207B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365207C.jpg,2,deer,False,"{'A': [], 'B': [], 'C': ['0.0893,0.9304,0.1695,0.1377', '0.1214,0.9289,0.09382,0.1338']}","{'blank': 0.99, 'deer': 0.5973069369792938, 'coyote': 0.12298343082269034}",12/03/2021
1765,SSWI000000020365209,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365209A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365209B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365209C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365209A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365209B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365209C.jpg,2,deer,False,"{'A': [['0.18998578906421604,0.9016334974294737,0.3341619193010417,0.19673300514105244']], 'B': [['0.15007990154814213,0.9133522474294737,0.29501065566547013,0.171875', '0.15034622946997545,0.9119317886677194,0.3001597884895229,0.17471591752350873'], ['0.15007990154814213,0.9133522474294737,0.29501065566547013,0.171875', '0.15034622946997545,0.9119317886677194,0.3001597884895229,0.17471591752350873']], 'C': [['0.1510564608776823,0.9140624536207019,0.2966086607211267,0.16903408247649127']]}","{'deer': 0.7217660049597423, 'raccoon': 0.6357421872, 'coyote': 0.08519247795144717}",12/03/2021
1766,SSWI000000020365260,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365260A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365260B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365260C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365260A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365260B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365260C.jpg,2,deer,False,"{'A': [['0.42036575966692985,0.6748934574764912,0.14293322809561407,0.1672584974294738']], 'B': [['0.4102450083816667,0.7464488299059651,0.1099076430485966,0.2642044948589476', '0.5948153324764912,0.7233664561912282,0.09943183504701748,0.16690341752350873'], ['0.4102450083816667,0.7464488299059651,0.1099076430485966,0.2642044948589476', '0.5948153324764912,0.7233664561912282,0.09943183504701748,0.16690341752350873']], 'C': [['0.609375,0.726562476810351,0.08877841752350873,0.16477270619122816', '0.42649145619122814,0.7649147706191228,0.1171875,0.29261362371473687'], ['0.609375,0.726562476810351,0.08877841752350873,0.16477270619122816', '0.42649145619122814,0.7649147706191228,0.1171875,0.29261362371473687']]}","{'deer': 0.9937499999999999, 'coyote': 0.028744575877984367, 'raccoon': 0.00389532574142019}",12/03/2021
1767,SSWI000000020365264,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365264A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365264B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000020365264C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365264A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365264B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000020365264C.jpg,2,deer,False,"{'A': [['0.20809658247649127,0.7411221443338597,0.41619316495298253,0.5177557113322806', '0.9083806649529825,0.787109375,0.18323867009403497,0.42578125'], ['0.20809658247649127,0.7411221443338597,0.41619316495298253,0.5177557113322806', '0.9083806649529825,0.787109375,0.18323867009403497,0.42578125']], 'B': [['0.2720614146316667,0.7707741456191228,0.34721233054859657,0.4584517087617544']], 'C': [['0.31454189497649127,0.7707741456191228,0.21466621004701747,0.4584517087617544']]}","{'deer': 0.99, 'coyote': 0.04969048624237379, 'foxgray_foxred': 0.01700351946055889}",12/03/2021
