Model_Output_ID,model_id,image_group_id,image_id_1,image_id_2,image_id_3,image_id_1_species_name,image_id_2_species_name,image_id_3_species_name,image_id_1_conf,image_id_2_conf,image_id_3_conf,image_id_1_bbox,image_id_2_bbox,image_id_3_bbox,image_id_1_count,image_id_2_count,image_id_3_count,image_id_1_blank,image_id_2_blank,image_id_3_blank,image_id_1_detectable,image_id_2_detectable,image_id_3_detectable,load_date
8141,4,SSWI000000020301212,A,B,C,"cottontail_snowshoehare,raccoon,foxgray_foxred,blank,bear","cottontail_snowshoehare,foxgray_foxred,raccoon,coyote,bear","cottontail_snowshoehare,coyote,raccoon,blank,bear","0.3478870093822479,0.1578129082918167,0.10716884583234787,0.100356325507164,0.07458395510911942","0.2668074667453766,0.16378474235534668,0.1567596048116684,0.10341625660657883,0.09955164045095444","0.1912270337343216,0.1459435224533081,0.13951319456100464,0.1194433718919754,0.11503253132104874",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8142,4,SSWI000000020301226,A,B,C,"deer,coyote,raccoon,wolf,cottontail_snowshoehare","deer,coyote,wolf,raccoon,foxgray_foxred","coyote,deer,wolf,raccoon,cottontail_snowshoehare","0.640742301940918,0.20057743787765503,0.060049425810575485,0.03960338234901428,0.031652338802814484","0.5118758678436279,0.3669317364692688,0.05885694548487663,0.03408998250961304,0.009696459397673607","0.4449571371078491,0.3576778769493103,0.09223267436027527,0.04153769835829735,0.028325824066996574",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8143,4,SSWI000000020301239,A,B,C,"raccoon,foxgray_foxred,cottontail_snowshoehare,wolf,coyote","raccoon,foxgray_foxred,wolf,cottontail_snowshoehare,bear","raccoon,cottontail_snowshoehare,wolf,foxgray_foxred,bear","0.5324863195419312,0.12296293675899506,0.10637729614973068,0.08383861184120178,0.04749908298254013","0.4550001323223114,0.12928225100040436,0.11969464272260666,0.09959189593791962,0.06678169965744019","0.5965399742126465,0.10378777980804443,0.09472092241048813,0.06279823184013367,0.05406840890645981",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8144,4,SSWI000000020301345,A,B,C,"elk,deer,turkey,bear,wolf","elk,deer,wolf,coyote,bear","deer,bear,elk,turkey,raccoon","0.6567351222038269,0.3332791030406952,0.0028934190049767494,0.0021290911827236414,0.0019931765273213387","0.33610838651657104,0.31950443983078003,0.172193706035614,0.0820656344294548,0.023849137127399445","0.8450289368629456,0.08238840103149414,0.022488165646791458,0.01632741279900074,0.011079546995460987",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8145,4,SSWI000000020301350,A,B,C,"deer,elk,wolf,raccoon,cottontail_snowshoehare","deer,elk,raccoon,cottontail_snowshoehare,blank","deer,elk,cottontail_snowshoehare,bear,blank","0.8796705007553101,0.10266493260860443,0.0030802469700574875,0.002987280488014221,0.0026075493078678846","0.9298602938652039,0.053885482251644135,0.003131417091935873,0.0024457969702780247,0.002179180271923542","0.7377583980560303,0.24488909542560577,0.0038317434955388308,0.0029127600137144327,0.0026478359941393137",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8146,4,SSWI000000020301426,A,B,C,"elk,deer,bear,raccoon,foxgray_foxred","deer,elk,raccoon,foxgray_foxred,coyote","deer,elk,raccoon,cottontail_snowshoehare,foxgray_foxred","0.6333737969398499,0.07459672540426254,0.0706344023346901,0.060015566647052765,0.05138862878084183","0.8818160891532898,0.06750889122486115,0.021473785862326622,0.0123562291264534,0.004326812457293272","0.7749692797660828,0.09617791324853897,0.036349184811115265,0.03205687552690506,0.030054748058319092",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8147,4,SSWI000000020301427,A,B,C,"deer,elk,wolf,coyote,raccoon","deer,elk,turkey,wolf,raccoon","deer,elk,wolf,turkey,foxgray_foxred","0.9150938987731934,0.03469196334481239,0.018605386838316917,0.009229515679180622,0.008432277478277683","0.8802488446235657,0.06096862256526947,0.016050560399889946,0.012919258326292038,0.01230873353779316","0.6058831810951233,0.22382810711860657,0.042773619294166565,0.04215887561440468,0.02495727129280567",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8148,4,SSWI000000020301498,A,B,C,"cottontail_snowshoehare,foxgray_foxred,coyote,raccoon,deer","cottontail_snowshoehare,raccoon,foxgray_foxred,coyote,opossum","cottontail_snowshoehare,foxgray_foxred,raccoon,coyote,deer","0.791931688785553,0.06986767053604126,0.05458848923444748,0.04707975685596466,0.011235842481255531","0.8683834671974182,0.04617784544825554,0.03418348729610443,0.02402886003255844,0.010428023524582386","0.7824730277061462,0.08377467095851898,0.07262498140335083,0.028897134587168694,0.01354827731847763",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8149,4,SSWI000000020301577,A,B,C,"cottontail_snowshoehare,wolf,raccoon,coyote,foxgray_foxred","cottontail_snowshoehare,opossum,blank,raccoon,foxgray_foxred","cottontail_snowshoehare,foxgray_foxred,raccoon,coyote,blank","0.4143327474594116,0.11069709807634354,0.09594997763633728,0.0817243680357933,0.06838949769735336","0.5387338399887085,0.09030663967132568,0.08184284716844559,0.0778668001294136,0.05679355189204216","0.41888460516929626,0.10821002721786499,0.09757426381111145,0.07616136223077774,0.07351867854595184",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8150,4,SSWI000000020301578,A,B,C,"cottontail_snowshoehare,raccoon,foxgray_foxred,opossum,coyote","cottontail_snowshoehare,raccoon,opossum,foxgray_foxred,coyote","raccoon,coyote,wolf,cottontail_snowshoehare,opossum","0.47367632389068604,0.28843921422958374,0.05166424438357353,0.04768529161810875,0.04035933315753937","0.5066593289375305,0.17117539048194885,0.08366579562425613,0.06378169357776642,0.0431290864944458","0.39155954122543335,0.2011290341615677,0.15811431407928467,0.11214066296815872,0.05729665607213974",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8151,4,SSWI000000020301590,A,B,C,"cottontail_snowshoehare,foxgray_foxred,coyote,raccoon,blank","cottontail_snowshoehare,foxgray_foxred,opossum,coyote,blank","cottontail_snowshoehare,foxgray_foxred,opossum,coyote,blank","0.8186213970184326,0.09828633815050125,0.036966484040021896,0.017577409744262695,0.010788800194859505","0.9400122165679932,0.028444157913327217,0.014402506873011589,0.008062697947025299,0.00597404083237052","0.7471665740013123,0.08519255369901657,0.05226036533713341,0.03222828730940819,0.0307234488427639",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8152,4,SSWI000000020301593,A,B,C,"cottontail_snowshoehare,raccoon,bear,foxgray_foxred,opossum","cottontail_snowshoehare,raccoon,blank,opossum,bear","cottontail_snowshoehare,opossum,raccoon,foxgray_foxred,coyote","0.2869036793708801,0.28333017230033875,0.0939226821064949,0.08386565744876862,0.05713389068841934","0.48318374156951904,0.12942765653133392,0.10264868289232254,0.0926971584558487,0.06941284984350204","0.5305350422859192,0.15621419250965118,0.12484598159790039,0.0864178016781807,0.027383556589484215",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8153,4,SSWI000000020301605,A,B,C,"cottontail_snowshoehare,raccoon,opossum,foxgray_foxred,coyote","cottontail_snowshoehare,raccoon,opossum,foxgray_foxred,coyote","cottontail_snowshoehare,raccoon,foxgray_foxred,opossum,deer","0.4563550055027008,0.29511702060699463,0.06868112832307816,0.04269988462328911,0.04030926525592804","0.8274478912353516,0.07736878842115402,0.036448024213314056,0.02779708430171013,0.010242098942399025","0.5704403519630432,0.2608216106891632,0.06702661514282227,0.039862681180238724,0.023333286866545677",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8154,4,SSWI000000020301610,A,B,C,"deer,elk,wolf,cottontail_snowshoehare,coyote","deer,elk,wolf,raccoon,coyote","elk,deer,wolf,coyote,raccoon","0.5632720589637756,0.4165114164352417,0.008589331060647964,0.003924485296010971,0.00265554990619421","0.8007018566131592,0.18881161510944366,0.004739713855087757,0.0021267239935696125,0.0015064050676301122","0.7566297054290771,0.232393279671669,0.0061824731528759,0.0011494485661387444,0.0010493466397747397",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8155,4,SSWI000000020301631,A,B,C,"cottontail_snowshoehare,raccoon,foxgray_foxred,deer,coyote","foxgray_foxred,raccoon,cottontail_snowshoehare,wolf,coyote","cottontail_snowshoehare,raccoon,foxgray_foxred,coyote,wolf","0.4177183508872986,0.26431629061698914,0.1348879486322403,0.07403035461902618,0.050133392214775085","0.2839798033237457,0.23559913039207458,0.15303972363471985,0.13037091493606567,0.08255964517593384","0.3269585967063904,0.28852975368499756,0.1367136389017105,0.09314649552106857,0.05582983046770096",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8156,4,SSWI000000020301649,A,B,C,"cottontail_snowshoehare,raccoon,deer,wolf,foxgray_foxred","raccoon,wolf,cottontail_snowshoehare,deer,foxgray_foxred","wolf,raccoon,deer,cottontail_snowshoehare,coyote","0.46603620052337646,0.30286210775375366,0.05602879077196121,0.05154188349843025,0.046484559774398804","0.2837160527706146,0.190005362033844,0.16239741444587708,0.1351965218782425,0.10131792724132538","0.22905604541301727,0.21352116763591766,0.17401638627052307,0.15998195111751556,0.15463273227214813",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8157,4,SSWI000000020301656,A,B,C,"raccoon,cottontail_snowshoehare,foxgray_foxred,wolf,coyote","raccoon,cottontail_snowshoehare,wolf,foxgray_foxred,coyote","cottontail_snowshoehare,raccoon,foxgray_foxred,wolf,coyote","0.30103179812431335,0.20048685371875763,0.1537596732378006,0.13597537577152252,0.09242932498455048","0.4542415738105774,0.2164488583803177,0.08300832659006119,0.08038144558668137,0.06625775247812271","0.33761441707611084,0.26981285214424133,0.19619815051555634,0.060313086956739426,0.04795669764280319",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8158,4,SSWI000000020301661,A,B,C,"cottontail_snowshoehare,foxgray_foxred,coyote,wolf,raccoon","wolf,raccoon,foxgray_foxred,coyote,cottontail_snowshoehare","cottontail_snowshoehare,foxgray_foxred,coyote,wolf,raccoon","0.4893547296524048,0.17483322322368622,0.10734552890062332,0.080992691218853,0.066388338804245","0.23739580810070038,0.1814839243888855,0.17485325038433075,0.14446717500686646,0.11803272366523743","0.37179508805274963,0.29167768359184265,0.12316758930683136,0.08236166089773178,0.04742797091603279",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8159,4,SSWI000000020301663,A,B,C,"wolf,raccoon,foxgray_foxred,cottontail_snowshoehare,coyote","raccoon,cottontail_snowshoehare,foxgray_foxred,wolf,deer","raccoon,foxgray_foxred,cottontail_snowshoehare,wolf,deer","0.23109912872314453,0.2119533121585846,0.17317500710487366,0.11847162246704102,0.11396846920251846","0.19925834238529205,0.17816397547721863,0.17301112413406372,0.16508542001247406,0.09609135240316391","0.38856467604637146,0.1435745805501938,0.13550668954849243,0.10531601309776306,0.10293750464916229",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8160,4,SSWI000000020301668,A,B,C,"raccoon,cottontail_snowshoehare,wolf,deer,coyote","cottontail_snowshoehare,raccoon,foxgray_foxred,wolf,coyote","cottontail_snowshoehare,raccoon,opossum,foxgray_foxred,coyote","0.7465019822120667,0.06733543425798416,0.04717036336660385,0.04458202049136162,0.037810470908880234","0.5793849229812622,0.19338884949684143,0.10646140575408936,0.03305580094456673,0.03169270604848862","0.4928153455257416,0.3343389928340912,0.06317831575870514,0.05006936937570572,0.02001623436808586",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8161,4,SSWI000000020301683,A,B,C,"wolf,coyote,foxgray_foxred,cottontail_snowshoehare,deer","wolf,coyote,deer,foxgray_foxred,raccoon","wolf,coyote,deer,raccoon,cottontail_snowshoehare","0.5741714239120483,0.26005393266677856,0.041738659143447876,0.03865884244441986,0.03748311102390289","0.5735487937927246,0.2100965529680252,0.07962390780448914,0.06241358444094658,0.03297138586640358","0.5820698142051697,0.14045986533164978,0.13526950776576996,0.046461429446935654,0.04115215316414833",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8162,4,SSWI000000020301685,A,B,C,"deer,wolf,coyote,foxgray_foxred,turkey","foxgray_foxred,cottontail_snowshoehare,coyote,blank,raccoon","foxgray_foxred,cottontail_snowshoehare,raccoon,blank,bear","0.3589974343776703,0.2687632441520691,0.12932565808296204,0.07612168788909912,0.05146518722176552","0.6334923505783081,0.1961420476436615,0.08455602824687958,0.02152341604232788,0.01849873550236225","0.2651780843734741,0.16568712890148163,0.15560224652290344,0.13302484154701233,0.1311984807252884",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8163,4,SSWI000000020301690,A,B,C,"wolf,coyote,foxgray_foxred,elk,raccoon","wolf,coyote,deer,foxgray_foxred,cottontail_snowshoehare","wolf,coyote,deer,foxgray_foxred,raccoon","0.6230009198188782,0.2509899437427521,0.07015284150838852,0.017716657370328903,0.014290276914834976","0.39914581179618835,0.2340068221092224,0.1620299220085144,0.10791388899087906,0.050162430852651596","0.9070481657981873,0.06650733202695847,0.01764160953462124,0.004559023771435022,0.0018786884611472487",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8164,4,SSWI000000020301698,A,B,C,"deer,coyote,wolf,foxgray_foxred,elk","deer,coyote,wolf,foxgray_foxred,turkey","deer,coyote,wolf,foxgray_foxred,elk","0.6742972135543823,0.20617377758026123,0.08635523170232773,0.01858784258365631,0.005333028733730316","0.5951084494590759,0.24649032950401306,0.12814922630786896,0.014575089327991009,0.005547485314309597","0.6583929061889648,0.20544582605361938,0.11418271064758301,0.013406562618911266,0.002409380627796054",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8165,4,SSWI000000020301705,A,B,C,"coyote,wolf,deer,foxgray_foxred,elk","coyote,wolf,deer,foxgray_foxred,elk","wolf,coyote,deer,foxgray_foxred,raccoon","0.7445098161697388,0.21922652423381805,0.02867049165070057,0.005033028777688742,0.0008516497910022736","0.7667964696884155,0.2118229866027832,0.015306701883673668,0.0029004572425037622,0.0014836807968094945","0.65733402967453,0.1680767685174942,0.15143662691116333,0.00746146310120821,0.005674343556165695",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8166,4,SSWI000000020301709,A,B,C,"cottontail_snowshoehare,foxgray_foxred,raccoon,coyote,opossum","cottontail_snowshoehare,raccoon,coyote,foxgray_foxred,opossum","cottontail_snowshoehare,raccoon,foxgray_foxred,opossum,coyote","0.8573513627052307,0.03848771005868912,0.0367029532790184,0.029786739498376846,0.012524853460490704","0.7288476228713989,0.07873806357383728,0.07634647935628891,0.06552653759717941,0.013970618136227131","0.7763608694076538,0.07318450510501862,0.05224057659506798,0.048909563571214676,0.016005070880055428",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8167,4,SSWI000000020301722,A,B,C,"cottontail_snowshoehare,deer,coyote,raccoon,wolf","cottontail_snowshoehare,coyote,deer,foxgray_foxred,wolf","cottontail_snowshoehare,coyote,deer,foxgray_foxred,wolf","0.5130553841590881,0.14767174422740936,0.1368337720632553,0.06479895859956741,0.06297140568494797","0.4902361333370209,0.19696316123008728,0.11878308653831482,0.09813717752695084,0.044877517968416214","0.5717783570289612,0.1546056568622589,0.14885979890823364,0.04850881174206734,0.030064156278967857",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8168,4,SSWI000000020301723,A,B,C,"cottontail_snowshoehare,coyote,foxgray_foxred,deer,opossum","cottontail_snowshoehare,foxgray_foxred,coyote,opossum,raccoon","cottontail_snowshoehare,coyote,deer,foxgray_foxred,wolf","0.8670361042022705,0.04875684157013893,0.025364084169268608,0.018785258755087852,0.012442461214959621","0.8806068301200867,0.03947548568248749,0.037177715450525284,0.01049961056560278,0.010071530006825924","0.6918990612030029,0.1579807996749878,0.03608388453722,0.029477417469024658,0.02542082965373993",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8169,4,SSWI000000020301727,A,B,C,"cottontail_snowshoehare,raccoon,deer,coyote,wolf","cottontail_snowshoehare,raccoon,coyote,deer,foxgray_foxred","coyote,raccoon,cottontail_snowshoehare,foxgray_foxred,deer","0.45957696437835693,0.1848781257867813,0.11611596494913101,0.09366707503795624,0.08590221405029297","0.7470107674598694,0.08542206138372421,0.05688537657260895,0.049385204911231995,0.023818712681531906","0.32771483063697815,0.26263752579689026,0.2193916290998459,0.07838819175958633,0.046558767557144165",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8170,4,SSWI000000020301732,A,B,C,"cottontail_snowshoehare,raccoon,deer,coyote,wolf","cottontail_snowshoehare,coyote,foxgray_foxred,opossum,raccoon","cottontail_snowshoehare,coyote,foxgray_foxred,deer,opossum","0.332576185464859,0.22253206372261047,0.20176264643669128,0.1181037500500679,0.046020470559597015","0.5689137578010559,0.30601823329925537,0.048291806131601334,0.03626120835542679,0.02209247462451458","0.7869124412536621,0.09986704587936401,0.039811164140701294,0.024479834362864494,0.01581811159849167",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8171,4,SSWI000000020301745,A,B,C,"deer,turkey,raccoon,blank,wolf","deer,wolf,raccoon,turkey,blank","deer,turkey,raccoon,wolf,coyote","0.7192999124526978,0.10631804913282394,0.06545481830835342,0.02561555802822113,0.01867089420557022","0.6480702757835388,0.10973149538040161,0.09917411208152771,0.03935782238841057,0.034509479999542236","0.5692424178123474,0.24159646034240723,0.057219840586185455,0.04358601197600365,0.04069206863641739",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8172,4,SSWI000000020301746,A,B,C,"deer,elk,turkey,raccoon,bear","deer,elk,raccoon,turkey,foxgray_foxred","deer,turkey,elk,raccoon,coyote","0.9054594039916992,0.056645967066287994,0.0169474259018898,0.00654622120782733,0.004538938868790865","0.9078980088233948,0.03445347771048546,0.016042284667491913,0.008001991547644138,0.007179094944149256","0.9506565928459167,0.012847596779465675,0.00985043402761221,0.00951529573649168,0.004588529001921415",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8173,4,SSWI000000020301886,A,B,C,"cottontail_snowshoehare,coyote,foxgray_foxred,wolf,blank","coyote,foxgray_foxred,cottontail_snowshoehare,wolf,raccoon","cottontail_snowshoehare,coyote,foxgray_foxred,wolf,raccoon","0.9024425745010376,0.057760510593652725,0.03247082233428955,0.0032983256969600916,0.0014094593934714794","0.6089025139808655,0.16080285608768463,0.14124737679958344,0.07829464972019196,0.008422068320214748","0.6388081908226013,0.11498205363750458,0.10780378431081772,0.0886203795671463,0.03431759774684906",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8174,4,SSWI000000020301953,A,B,C,"cottontail_snowshoehare,coyote,foxgray_foxred,wolf,deer","cottontail_snowshoehare,coyote,foxgray_foxred,opossum,raccoon","cottontail_snowshoehare,coyote,foxgray_foxred,raccoon,wolf","0.5319985151290894,0.23494434356689453,0.13016164302825928,0.058481112122535706,0.0239058006554842","0.9178631901741028,0.04363063722848892,0.02400059998035431,0.004286917392164469,0.0038196914829313755","0.8643851280212402,0.0873013436794281,0.03301804140210152,0.006734862457960844,0.003160958644002676",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8175,4,SSWI000000020301964,A,B,C,"cottontail_snowshoehare,coyote,foxgray_foxred,wolf,blank","foxgray_foxred,cottontail_snowshoehare,coyote,wolf,blank","cottontail_snowshoehare,coyote,foxgray_foxred,wolf,raccoon","0.6208390593528748,0.19246384501457214,0.1205006018280983,0.04170084372162819,0.008334891870617867","0.3383718430995941,0.3199508488178253,0.3006919324398041,0.030184604227542877,0.003025258891284466","0.6328675746917725,0.273062527179718,0.0419578030705452,0.03346655145287514,0.009478665888309479",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8176,4,SSWI000000020301976,A,B,C,"coyote,cottontail_snowshoehare,foxgray_foxred,wolf,deer","cottontail_snowshoehare,coyote,foxgray_foxred,raccoon,wolf","cottontail_snowshoehare,coyote,foxgray_foxred,raccoon,wolf","0.729985237121582,0.12668246030807495,0.05941106006503105,0.05830160155892372,0.013122891075909138","0.624569296836853,0.25811779499053955,0.07130119949579239,0.02473486214876175,0.014324442483484745","0.7047697901725769,0.18285663425922394,0.07522698491811752,0.026096884161233902,0.005672024097293615",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8177,4,SSWI000000020301999,A,B,C,"cottontail_snowshoehare,raccoon,coyote,opossum,foxgray_foxred","cottontail_snowshoehare,coyote,foxgray_foxred,raccoon,opossum","cottontail_snowshoehare,coyote,foxgray_foxred,raccoon,opossum","0.9399994015693665,0.015161598101258278,0.014363552443683147,0.013941927812993526,0.01236600149422884","0.8815222382545471,0.04037866368889809,0.03220892325043678,0.023235958069562912,0.014727141708135605","0.9110352993011475,0.0322999581694603,0.020741324871778488,0.015918539837002754,0.01058539655059576",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8178,4,SSWI000000020302005,A,B,C,"turkey,blank,wolf,bear,coyote","turkey,blank,wolf,bear,coyote","turkey,blank,wolf,bear,coyote","0.8196809887886047,0.14581631124019623,0.013844792731106281,0.0061968425288796425,0.004236697684973478","0.8752492070198059,0.10531892627477646,0.008769402280449867,0.003978169523179531,0.0020102527923882008","0.8020861744880676,0.11615896224975586,0.03560716286301613,0.014816952869296074,0.014677479863166809",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8179,4,SSWI000000020302006,A,B,C,"turkey,blank,wolf,foxgray_foxred,coyote","turkey,blank,wolf,coyote,foxgray_foxred","turkey,blank,wolf,coyote,foxgray_foxred","0.6519252061843872,0.30559977889060974,0.011556294746696949,0.009416055865585804,0.008209889754652977","0.5885099172592163,0.37437960505485535,0.013516639359295368,0.00785527378320694,0.007256919052451849","0.7027968764305115,0.20207621157169342,0.04876372218132019,0.019297638908028603,0.013980637304484844",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8180,4,SSWI000000020302014,A,B,C,"elk,deer,bear,turkey,wolf","elk,blank,deer,cottontail_snowshoehare,bear","elk,wolf,coyote,deer,bear","0.9756630063056946,0.018641581758856773,0.002443584380671382,0.0009202557266689837,0.0008161976002156734","0.3111192286014557,0.19643858075141907,0.139633446931839,0.11495378613471985,0.054006122052669525","0.502004861831665,0.17006656527519226,0.09569630771875381,0.07561057060956955,0.05712505429983139",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8181,4,SSWI000000020302015,A,B,C,"cottontail_snowshoehare,foxgray_foxred,raccoon,coyote,blank","cottontail_snowshoehare,raccoon,foxgray_foxred,coyote,opossum","cottontail_snowshoehare,foxgray_foxred,raccoon,coyote,opossum","0.8847806453704834,0.03382885083556175,0.02889404632151127,0.02299393340945244,0.012842701748013496","0.8667522072792053,0.04585712403059006,0.042194586247205734,0.033592842519283295,0.004684417974203825","0.7836582064628601,0.07199416309595108,0.07155214995145798,0.04522867873311043,0.015870654955506325",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8182,4,SSWI000000020302026,A,B,C,"deer,wolf,coyote,turkey,raccoon","deer,wolf,coyote,turkey,foxgray_foxred","deer,coyote,wolf,foxgray_foxred,turkey","0.45408037304878235,0.332472026348114,0.15658748149871826,0.04055490344762802,0.0045352051965892315","0.9267256855964661,0.027825064957141876,0.01934373565018177,0.007951455190777779,0.007203373592346907","0.9192695617675781,0.0364808551967144,0.028347114101052284,0.010029111057519913,0.001741492305882275",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8183,4,SSWI000000020302028,A,B,C,"cottontail_snowshoehare,coyote,foxgray_foxred,raccoon,wolf","coyote,cottontail_snowshoehare,foxgray_foxred,wolf,raccoon","cottontail_snowshoehare,coyote,foxgray_foxred,wolf,raccoon","0.5643318891525269,0.3097531497478485,0.0965103879570961,0.01275425311177969,0.009096288122236729","0.4394647777080536,0.40224209427833557,0.10584602504968643,0.02390303835272789,0.022928403690457344","0.7116118669509888,0.21316547691822052,0.05239296332001686,0.009959528222680092,0.008520891889929771",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8184,4,SSWI000000020302040,A,B,C,"deer,coyote,blank,wolf,turkey","deer,blank,turkey,coyote,wolf","deer,blank,turkey,wolf,coyote","0.35601839423179626,0.23599043488502502,0.12318865954875946,0.11864777654409409,0.053641173988580704","0.2998840808868408,0.22846262156963348,0.17047686874866486,0.10917241126298904,0.09564680606126785","0.4654849171638489,0.2041807323694229,0.09566545486450195,0.07072431594133377,0.06208867207169533",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8185,4,SSWI000000020302079,A,B,C,"cottontail_snowshoehare,raccoon,opossum,foxgray_foxred,coyote","cottontail_snowshoehare,opossum,raccoon,blank,foxgray_foxred","cottontail_snowshoehare,opossum,raccoon,blank,foxgray_foxred","0.9167699217796326,0.032841406762599945,0.025499306619167328,0.009255697019398212,0.0056894877925515175","0.8916314840316772,0.04320178180932999,0.029907355085015297,0.013615581206977367,0.011357501149177551","0.8394774198532104,0.06647675484418869,0.03650391474366188,0.02993946522474289,0.009367422200739384",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8186,4,SSWI000000020302114,A,B,C,"cottontail_snowshoehare,opossum,foxgray_foxred,raccoon,coyote","cottontail_snowshoehare,foxgray_foxred,opossum,coyote,raccoon","cottontail_snowshoehare,opossum,foxgray_foxred,blank,coyote","0.9723932147026062,0.011257265694439411,0.007528320886194706,0.0035687193740159273,0.002507738070562482","0.9618763327598572,0.015933562070131302,0.012830270454287529,0.003599494928494096,0.002766065299510956","0.9713086485862732,0.012195168063044548,0.01135842315852642,0.0019111696165055037,0.0016457621240988374",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8187,4,SSWI000000020302117,A,B,C,"cottontail_snowshoehare,opossum,raccoon,foxgray_foxred,coyote","cottontail_snowshoehare,opossum,raccoon,foxgray_foxred,coyote","cottontail_snowshoehare,opossum,raccoon,foxgray_foxred,coyote","0.8014848232269287,0.11652243882417679,0.07062689960002899,0.004366738721728325,0.004039122257381678","0.8866493105888367,0.07221486419439316,0.03274323791265488,0.003723407629877329,0.0024380446411669254","0.8485925197601318,0.08711662143468857,0.05409573018550873,0.004812539555132389,0.0033142503816634417",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8188,4,SSWI000000020302120,A,B,C,"cottontail_snowshoehare,opossum,foxgray_foxred,raccoon,coyote","cottontail_snowshoehare,foxgray_foxred,opossum,raccoon,coyote","cottontail_snowshoehare,opossum,foxgray_foxred,raccoon,coyote","0.9377061128616333,0.020854629576206207,0.020709676668047905,0.013813328929245472,0.004497045651078224","0.9525918960571289,0.02609928511083126,0.008438941091299057,0.008078934624791145,0.003080804133787751","0.8834018111228943,0.07688295841217041,0.019859062507748604,0.012095941230654716,0.005611739587038755",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8189,4,SSWI000000020302189,A,B,C,"deer,coyote,wolf,foxgray_foxred,turkey","deer,coyote,wolf,foxgray_foxred,turkey","deer,coyote,wolf,foxgray_foxred,turkey","0.7642478942871094,0.16378675401210785,0.037927914410829544,0.01875804178416729,0.005149913486093283","0.6200113892555237,0.25596171617507935,0.08027312159538269,0.026180919259786606,0.0067178625613451","0.6567697525024414,0.20275460183620453,0.09668298065662384,0.020757872611284256,0.008550718426704407",,,,0,0,0,False,False,False,False,False,False,12/05/2021
8190,4,SSWI000000020302192,A,B,C,"cottontail_snowshoehare,opossum,raccoon,foxgray_foxred,coyote","cottontail_snowshoehare,opossum,raccoon,foxgray_foxred,coyote","cottontail_snowshoehare,opossum,raccoon,foxgray_foxred,coyote","0.7937442064285278,0.1275019347667694,0.04464354366064072,0.014407048933207989,0.013280320912599564","0.8691882491111755,0.06394393742084503,0.037933360785245895,0.013794764876365662,0.010879280045628548","0.869373619556427,0.06677764654159546,0.0447540245950222,0.009463086724281311,0.006844739429652691",,,,0,0,0,False,False,False,False,False,False,12/05/2021
